source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe
64921699151684736,57.20314528180409,23.214140123383775,0.7536759835000711,0.036001664,20.934475,1.8828411216458092,-4.5661621329302235,0.043120313,0.029131906,15.64582,16.058624,15.053113,1.0055113,0.98936766
64923382778957568,57.25974568269969,23.271252467066844,0.5325072350759424,0.05432217,9.802761,4.399814458358503,-2.390799766328353,0.05911992,0.04292698,16.383831,16.833057,15.771225,1.0618324,0.888564
64923382778958336,57.26091400681695,23.26038434771107,0.5655546657041941,0.07746597,7.300686,-2.6730263920450077,0.49590499192649184,0.07964067,0.056077857,16.93584,17.384987,16.332811,1.0521755,0.9787241
64930082927926656,57.384793067742265,23.34283990987642,0.30132981174662654,0.05079168,5.932661,0.22493130818479787,1.4298446125591449,0.05688091,0.039534677,16.282068,16.710773,15.672293,1.0384808,1.0256675
64933278383517568,57.124979375002816,23.230860709730443,0.291638377367761,0.039776456,7.3319345,0.3981075278451015,-3.0803331278483372,0.04780352,0.03313509,15.962579,16.597563,15.197339,1.4002237,0.98010814
64933862499074176,57.08461524538664,23.208990123657056,0.5785473049052156,0.064652905,8.948512,0.7291370308715076,-6.05963894773394,0.07547201,0.055770397,16.891361,17.434734,16.170326,1.2644081,1.0234529
64933862499074816,57.07490054871949,23.207116636374398,1.4096164481744613,0.122623816,11.495454,-5.986962120890803,-18.695098431823972,0.14853904,0.102402546,17.942547,19.046103,16.92899,2.117113,0.939692
64934996370426880,57.22558879167566,23.25864822437198,1.0453995382974988,0.03466132,30.160408,14.051882494477898,-16.11454299879867,0.040528733,0.031898715,15.448831,15.801458,14.734995,1.0664635,0.9462831
64936714357335296,57.220276512791905,23.347596111102703,0.34127874617431453,0.03512533,9.71603,-0.6436205106219788,-3.229031935287683,0.04046309,0.026997589,15.645515,15.923617,15.199419,0.72419834,1.0023371
64938604142965120,56.95473693225455,23.318381202375235,1.2621980362397993,0.02352347,53.656967,-1.0565322646004272,-3.213330644753925,0.028096933,0.02116498,14.42542,14.85792,13.821656,1.0362635,1.0949917
64938707222174720,57.01035676420368,23.345632063381974,1.8543273821586639,0.032069974,57.821297,9.260252561830375,-2.863636112113972,0.03750026,0.029896755,15.134686,15.784002,14.361653,1.422349,1.0268474
64943277067350400,57.29827500574235,23.418889066213442,0.65549893481708,0.05300439,12.366879,4.63908732990752,-5.3264284093803385,0.0585901,0.03853434,16.392582,16.955692,15.681346,1.2743464,1.0175962
64943861183078784,57.389998445866134,23.435953313247882,0.4065271655507364,0.047015317,8.646696,1.732296485526468,-3.1329337857667063,0.051816154,0.036353666,15.897044,16.371208,15.255527,1.1156816,0.9888935
64944376579075456,57.42960402384844,23.457184545001144,0.30891536973413586,0.05675545,5.44292,0.10472853983171228,-0.39408392189153385,0.07126268,0.04374227,16.30405,16.744188,15.6987505,1.0454378,0.97779334
64946335084066816,57.19343074196963,23.457004158086423,0.8155087159393555,0.0531045,15.356678,-3.1949080751239376,-1.2775491009032591,0.05950596,0.042964857,16.327887,16.799974,15.695814,1.1041603,1.0066662
64948156150187392,57.302139519634096,23.49081422827522,0.7400609869270129,0.017813863,41.5441,-2.0575873316629325,-2.153056565692435,0.021148928,0.013169943,13.8706045,14.221719,13.345234,0.8764849,1.0462345
64953241391540992,56.75626071057825,23.136958915523675,1.9609081098252714,0.01760823,111.36316,31.516943744687666,-13.60473407365659,0.024874795,0.014000608,13.224546,13.611203,12.662248,0.94895554,0.9233765
64955337335478400,56.5770419987466,23.135094734192105,0.17166721339256538,0.026910875,6.379102,2.158097171388425,0.3086065821605374,0.03701162,0.0227144,14.506051,15.141045,13.738446,1.4025984,1.031221
64955573556246400,56.5445825316635,23.14622986587699,5.431101619890336,0.091860324,59.123474,-32.70544953902894,-12.673805715753808,0.12710717,0.076890685,17.146114,18.660807,15.955362,2.7054443,0.9689691
64955715292598656,56.55353141883956,23.170815423149985,0.9802325877511943,0.025359998,38.652706,18.48887798269519,-8.973997293575946,0.034243338,0.020891957,14.565093,15.082375,13.889571,1.1928034,1.075741
64959426144440832,56.75415506048149,23.181773955737675,0.6606297751358299,0.051691934,12.780133,1.7110970868871234,-8.592263064062724,0.06703498,0.04417179,16.020176,16.469782,15.400616,1.0691662,1.0479466
64961552151304704,56.879117403182086,23.282389526827135,1.0272883573990774,0.10042683,10.229222,6.52979178808323,-9.131268852158033,0.12440487,0.083603285,17.162678,17.910357,16.32886,1.5814972,1.0564376
64961792669487104,56.88342625835524,23.296775272025936,1.5883241112804076,0.11519172,13.7885275,-6.838371196532854,-5.197426930175283,0.13123786,0.0957584,17.620373,18.694277,16.639019,2.0552578,0.98957115
64963789831204608,56.71949942057787,23.284965891883907,0.6479823031097959,0.05883876,11.012848,-0.14592575853642198,-2.87363643194757,0.07198985,0.050498266,16.166285,16.708069,15.472488,1.2355804,1.0223734
64964820623248384,56.67972185670434,23.31680269328284,0.579251102134603,0.0539439,10.738029,2.0262531873556555,-1.9677833883335758,0.064393505,0.042758718,16.179459,16.650463,15.533227,1.1172361,0.9815385
64966091933564032,56.73887675951277,23.359964855213256,0.6965395604555076,0.029236667,23.824179,4.228339658071195,-7.912790693261011,0.034078605,0.023259938,14.39653,14.81534,13.802747,1.0125933,1.074863
64971967448830592,56.55372732056135,23.35662306967901,0.777775076929938,0.041770127,18.620367,5.43337985466343,-2.257420218758277,0.055650447,0.03844982,15.701304,16.257248,14.991069,1.2661791,1.0872153
64972620283878144,56.31509595318165,23.258355777661723,1.21997306949214,0.048397593,25.207308,-1.4822406598435918,-0.010414869021811754,0.0590838,0.034895446,15.844593,16.442614,15.10396,1.3386536,1.020835
64974883729882624,56.39623307818462,23.36069879506204,1.7284775161326411,0.117107995,14.759688,-8.778523778485868,-10.781410392318634,0.15620555,0.09132518,17.653372,18.701408,16.553104,2.148304,1.0044489
